City,Country,Date,Stringency,RetailandRecreation,GroceryandPharmacy,Parks,TransandStations,Workplaces,Residential
Istanbul,Turkey,17/05/2020,76,-93.0,-87.0,-74.0,-86.0,-68.0,26.0
Istanbul,Turkey,18/05/2020,76,-87.0,-44.0,-77.0,-84.0,-81.0,39.0
Istanbul,Turkey,19/05/2020,76,-88.0,-53.0,-76.0,-84.0,-83.0,39.0
Istanbul,Turkey,20/05/2020,76,-41.0,41.0,12.0,-33.0,-39.0,15.0
Istanbul,Turkey,21/05/2020,76,-46.0,32.0,-22.0,-39.0,-41.0,17.0
Istanbul,Turkey,22/05/2020,76,-43.0,59.0,-20.0,-38.0,-41.0,17.0
Istanbul,Turkey,23/05/2020,76,-88.0,-42.0,-84.0,-84.0,-76.0,33.0
Istanbul,Turkey,24/05/2020,76,-93.0,-86.0,-71.0,-85.0,-69.0,24.0
Istanbul,Turkey,25/05/2020,76,-93.0,-87.0,-83.0,-89.0,-89.0,41.0
Istanbul,Turkey,26/05/2020,76,-92.0,-86.0,-79.0,-87.0,-87.0,39.0
Istanbul,Turkey,27/05/2020,76,-47.0,24.0,-24.0,-41.0,-36.0,15.0
Istanbul,Turkey,28/05/2020,76,-47.0,15.0,-12.0,-38.0,-36.0,15.0
Istanbul,Turkey,29/05/2020,76,-42.0,39.0,-1.0,-34.0,-36.0,15.0
Istanbul,Turkey,30/05/2020,76,-90.0,-61.0,-83.0,-84.0,-68.0,32.0
Istanbul,Turkey,31/05/2020,76,-90.0,-84.0,-66.0,-81.0,-57.0,22.0
Buenos Aires,Argentina,01/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,02/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,03/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,04/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,05/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,06/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,07/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,08/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,09/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,10/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,11/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,12/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,13/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,14/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,15/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,16/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,17/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,18/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,19/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,20/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,21/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,22/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,23/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,24/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,25/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,26/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,27/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,28/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,29/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,30/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,31/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,01/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,02/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,03/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,04/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,05/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,06/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,07/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,08/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,09/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,10/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,11/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,12/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,13/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,14/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Buenos Aires,Argentina,15/02/2020,11,0.0,3.0,-17.0,-3.0,6.0,1.0
Buenos Aires,Argentina,16/02/2020,11,7.0,9.0,23.0,6.0,5.0,0.0
Buenos Aires,Argentina,17/02/2020,11,4.0,4.0,12.0,6.0,9.0,-2.0
Buenos Aires,Argentina,18/02/2020,11,3.0,6.0,15.0,7.0,9.0,-2.0
Buenos Aires,Argentina,19/02/2020,11,-1.0,4.0,3.0,2.0,9.0,-1.0
Buenos Aires,Argentina,20/02/2020,11,-5.0,0.0,-8.0,3.0,10.0,-1.0
Buenos Aires,Argentina,21/02/2020,11,-5.0,1.0,-15.0,-1.0,7.0,0.0
Buenos Aires,Argentina,22/02/2020,11,1.0,2.0,-14.0,-2.0,7.0,1.0
Buenos Aires,Argentina,23/02/2020,11,8.0,9.0,45.0,10.0,6.0,-1.0
Buenos Aires,Argentina,24/02/2020,11,0.0,2.0,1.0,3.0,9.0,-1.0
Buenos Aires,Argentina,25/02/2020,11,2.0,7.0,17.0,8.0,10.0,-2.0
Buenos Aires,Argentina,26/02/2020,11,1.0,7.0,20.0,6.0,10.0,-2.0
Buenos Aires,Argentina,27/02/2020,11,-4.0,5.0,7.0,6.0,12.0,-2.0
Buenos Aires,Argentina,28/02/2020,11,-5.0,3.0,0.0,2.0,8.0,-1.0
Buenos Aires,Argentina,29/02/2020,11,-8.0,-1.0,-24.0,-10.0,7.0,2.0
Buenos Aires,Argentina,01/03/2020,11,8.0,14.0,57.0,9.0,6.0,-1.0
Buenos Aires,Argentina,02/03/2020,11,4.0,8.0,22.0,7.0,10.0,-2.0
Buenos Aires,Argentina,03/03/2020,11,5.0,10.0,32.0,9.0,11.0,-3.0
Buenos Aires,Argentina,04/03/2020,11,2.0,10.0,21.0,7.0,11.0,-2.0
Buenos Aires,Argentina,05/03/2020,11,2.0,10.0,11.0,8.0,12.0,-2.0
Buenos Aires,Argentina,06/03/2020,11,3.0,10.0,10.0,7.0,9.0,-1.0
Buenos Aires,Argentina,07/03/2020,11,12.0,13.0,42.0,12.0,9.0,-2.0
Buenos Aires,Argentina,08/03/2020,11,15.0,18.0,100.0,19.0,8.0,-3.0
Buenos Aires,Argentina,09/03/2020,11,6.0,8.0,28.0,7.0,11.0,-2.0
Buenos Aires,Argentina,10/03/2020,11,-4.0,5.0,-13.0,1.0,10.0,-1.0
Buenos Aires,Argentina,11/03/2020,25,0.0,33.0,19.0,4.0,11.0,-1.0
Buenos Aires,Argentina,12/03/2020,25,2.0,24.0,30.0,6.0,11.0,-2.0
Buenos Aires,Argentina,13/03/2020,25,-8.0,15.0,8.0,-2.0,6.0,1.0
Buenos Aires,Argentina,14/03/2020,25,-15.0,8.0,-5.0,-12.0,3.0,3.0
Buenos Aires,Argentina,15/03/2020,25,-32.0,-7.0,-34.0,-26.0,-3.0,5.0
Buenos Aires,Argentina,16/03/2020,42,-21.0,15.0,-25.0,-22.0,-10.0,6.0
Buenos Aires,Argentina,17/03/2020,42,-32.0,20.0,-20.0,-28.0,-17.0,9.0
Buenos Aires,Argentina,18/03/2020,42,-43.0,4.0,-37.0,-38.0,-22.0,13.0
Buenos Aires,Argentina,19/03/2020,75,-47.0,0.0,-32.0,-41.0,-26.0,14.0
Buenos Aires,Argentina,20/03/2020,89,-53.0,-7.0,-31.0,-44.0,-31.0,18.0
Buenos Aires,Argentina,21/03/2020,89,-60.0,-11.0,-37.0,-50.0,-31.0,18.0
Buenos Aires,Argentina,22/03/2020,89,-72.0,-25.0,-40.0,-57.0,-40.0,16.0
Buenos Aires,Argentina,23/03/2020,100,-62.0,-17.0,-51.0,-54.0,-42.0,21.0
Buenos Aires,Argentina,24/03/2020,100,-68.0,-28.0,-60.0,-59.0,-48.0,23.0
Buenos Aires,Argentina,25/03/2020,100,-68.0,-27.0,-57.0,-60.0,-49.0,25.0
Buenos Aires,Argentina,26/03/2020,100,-68.0,-25.0,-51.0,-59.0,-49.0,24.0
Buenos Aires,Argentina,27/03/2020,100,-69.0,-26.0,-54.0,-61.0,-51.0,27.0
Buenos Aires,Argentina,28/03/2020,100,-75.0,-33.0,-69.0,-67.0,-49.0,24.0
Buenos Aires,Argentina,29/03/2020,100,-82.0,-47.0,-72.0,-74.0,-52.0,20.0
Buenos Aires,Argentina,30/03/2020,100,-66.0,-28.0,-47.0,-60.0,-53.0,25.0
Buenos Aires,Argentina,31/03/2020,100,-70.0,-34.0,-63.0,-65.0,-55.0,26.0
Buenos Aires,Argentina,01/04/2020,100,-71.0,-28.0,-63.0,-66.0,-56.0,28.0
Buenos Aires,Argentina,02/04/2020,100,-73.0,-34.0,-65.0,-68.0,-57.0,28.0
Buenos Aires,Argentina,03/04/2020,100,-71.0,-25.0,-62.0,-66.0,-58.0,30.0
Buenos Aires,Argentina,04/04/2020,100,-78.0,-35.0,-75.0,-73.0,-56.0,27.0
Buenos Aires,Argentina,05/04/2020,100,-84.0,-48.0,-76.0,-78.0,-56.0,22.0
Buenos Aires,Argentina,06/04/2020,100,-71.0,-32.0,-65.0,-69.0,-58.0,28.0
Buenos Aires,Argentina,07/04/2020,100,-73.0,-28.0,-64.0,-67.0,-59.0,28.0
Buenos Aires,Argentina,08/04/2020,100,-74.0,-29.0,-62.0,-68.0,-59.0,29.0
Buenos Aires,Argentina,09/04/2020,100,-72.0,-28.0,-55.0,-65.0,-58.0,28.0
Buenos Aires,Argentina,10/04/2020,100,-70.0,-20.0,-56.0,-63.0,-59.0,29.0
Buenos Aires,Argentina,11/04/2020,100,-97.0,-93.0,-94.0,-93.0,-88.0,38.0
Buenos Aires,Argentina,12/04/2020,100,-97.0,-95.0,-92.0,-92.0,-81.0,28.0
Buenos Aires,Argentina,13/04/2020,100,-62.0,11.0,-46.0,-59.0,-55.0,25.0
Buenos Aires,Argentina,14/04/2020,100,-68.0,-13.0,-53.0,-62.0,-56.0,26.0
Buenos Aires,Argentina,15/04/2020,100,-72.0,-20.0,-66.0,-68.0,-57.0,29.0
Buenos Aires,Argentina,16/04/2020,100,-65.0,1.0,-45.0,-60.0,-55.0,26.0
Buenos Aires,Argentina,17/04/2020,100,-64.0,17.0,-49.0,-59.0,-55.0,27.0
Buenos Aires,Argentina,18/04/2020,100,-97.0,-95.0,-93.0,-93.0,-87.0,37.0
Buenos Aires,Argentina,19/04/2020,100,-97.0,-94.0,-90.0,-91.0,-78.0,26.0
Buenos Aires,Argentina,20/04/2020,100,-62.0,0.0,-47.0,-57.0,-51.0,22.0
Buenos Aires,Argentina,21/04/2020,100,-61.0,18.0,-54.0,-58.0,-53.0,23.0
Buenos Aires,Argentina,22/04/2020,100,-58.0,33.0,-44.0,-54.0,-53.0,22.0
Buenos Aires,Argentina,23/04/2020,100,-94.0,-78.0,-87.0,-90.0,-88.0,42.0
Buenos Aires,Argentina,24/04/2020,100,-93.0,-70.0,-88.0,-90.0,-87.0,46.0
Buenos Aires,Argentina,25/04/2020,100,-96.0,-92.0,-92.0,-92.0,-85.0,38.0
Buenos Aires,Argentina,26/04/2020,98,-95.0,-92.0,-89.0,-90.0,-75.0,26.0
Buenos Aires,Argentina,27/04/2020,89,-56.0,19.0,-32.0,-52.0,-50.0,22.0
Buenos Aires,Argentina,28/04/2020,89,-62.0,2.0,-42.0,-56.0,-51.0,23.0
Buenos Aires,Argentina,29/04/2020,89,-63.0,2.0,-41.0,-56.0,-51.0,25.0
Buenos Aires,Argentina,30/04/2020,89,-57.0,27.0,-27.0,-50.0,-49.0,21.0
Buenos Aires,Argentina,01/05/2020,89,-93.0,-69.0,-87.0,-90.0,-88.0,46.0
Buenos Aires,Argentina,02/05/2020,89,-96.0,-92.0,-91.0,-91.0,-84.0,37.0
Buenos Aires,Argentina,03/05/2020,89,-95.0,-91.0,-89.0,-90.0,-74.0,26.0
Buenos Aires,Argentina,04/05/2020,89,-59.0,10.0,-45.0,-55.0,-47.0,21.0
Buenos Aires,Argentina,05/05/2020,89,-60.0,4.0,-40.0,-53.0,-48.0,22.0
Buenos Aires,Argentina,06/05/2020,89,-61.0,2.0,-38.0,-52.0,-47.0,23.0
Buenos Aires,Argentina,07/05/2020,89,-59.0,6.0,-30.0,-50.0,-46.0,22.0
Buenos Aires,Argentina,08/05/2020,89,-57.0,27.0,-38.0,-50.0,-47.0,23.0
Buenos Aires,Argentina,09/05/2020,89,-95.0,-91.0,-90.0,-90.0,-82.0,36.0
Buenos Aires,Argentina,10/05/2020,89,-92.0,-86.0,-75.0,-85.0,-70.0,25.0
Buenos Aires,Argentina,11/05/2020,94,-49.0,17.0,-18.0,-44.0,-42.0,18.0
Buenos Aires,Argentina,12/05/2020,91,-54.0,8.0,-27.0,-47.0,-43.0,20.0
Buenos Aires,Argentina,13/05/2020,91,-52.0,16.0,-1.0,-45.0,-42.0,20.0
Buenos Aires,Argentina,14/05/2020,91,-52.0,15.0,-18.0,-44.0,-42.0,18.0
Buenos Aires,Argentina,15/05/2020,91,-47.0,49.0,-13.0,-40.0,-42.0,18.0
Buenos Aires,Argentina,16/05/2020,91,-94.0,-90.0,-89.0,-89.0,-79.0,35.0
Buenos Aires,Argentina,17/05/2020,91,-93.0,-87.0,-74.0,-86.0,-68.0,26.0
Buenos Aires,Argentina,18/05/2020,91,-87.0,-44.0,-77.0,-84.0,-81.0,39.0
Buenos Aires,Argentina,19/05/2020,91,-88.0,-53.0,-76.0,-84.0,-83.0,39.0
Buenos Aires,Argentina,20/05/2020,91,-41.0,41.0,12.0,-33.0,-39.0,15.0
Buenos Aires,Argentina,21/05/2020,91,-46.0,32.0,-22.0,-39.0,-41.0,17.0
Buenos Aires,Argentina,22/05/2020,91,-43.0,59.0,-20.0,-38.0,-41.0,17.0
Buenos Aires,Argentina,23/05/2020,91,-88.0,-42.0,-84.0,-84.0,-76.0,33.0
Buenos Aires,Argentina,24/05/2020,91,-93.0,-86.0,-71.0,-85.0,-69.0,24.0
Buenos Aires,Argentina,25/05/2020,91,-93.0,-87.0,-83.0,-89.0,-89.0,41.0
Buenos Aires,Argentina,26/05/2020,91,-92.0,-86.0,-79.0,-87.0,-87.0,39.0
Buenos Aires,Argentina,27/05/2020,91,-47.0,24.0,-24.0,-41.0,-36.0,15.0
Buenos Aires,Argentina,28/05/2020,91,-47.0,15.0,-12.0,-38.0,-36.0,15.0
Buenos Aires,Argentina,29/05/2020,91,-42.0,39.0,-1.0,-34.0,-36.0,15.0
Buenos Aires,Argentina,30/05/2020,91,-90.0,-61.0,-83.0,-84.0,-68.0,32.0
Buenos Aires,Argentina,31/05/2020,91,-90.0,-84.0,-66.0,-81.0,-57.0,22.0
Lagos,Nigeria,01/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,02/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,03/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,04/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,05/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,06/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,07/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,08/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,09/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,10/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,11/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,12/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,13/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,14/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,15/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,16/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,17/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,18/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,19/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,20/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,21/01/2020,0,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,22/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,23/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,24/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,25/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,26/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,27/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,28/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,29/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,30/01/2020,6,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,31/01/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,01/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,02/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,03/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,04/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,05/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,06/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,07/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,08/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,09/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,10/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,11/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,12/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,13/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,14/02/2020,11,0.0,0.0,0.0,0.0,0.0,0.0
Lagos,Nigeria,15/02/2020,11,6.0,2.0,12.0,4.0,3.0,0.0
Lagos,Nigeria,16/02/2020,11,6.0,-1.0,13.0,0.0,1.0,1.0
Lagos,Nigeria,17/02/2020,11,0.0,-2.0,5.0,0.0,3.0,0.0
Lagos,Nigeria,18/02/2020,11,2.0,-4.0,4.0,-1.0,1.0,0.0
Lagos,Nigeria,19/02/2020,11,-1.0,-4.0,1.0,-1.0,1.0,1.0
Lagos,Nigeria,20/02/2020,11,-1.0,-3.0,2.0,-1.0,-2.0,1.0
Lagos,Nigeria,21/02/2020,11,0.0,-6.0,8.0,-1.0,-1.0,1.0
Lagos,Nigeria,22/02/2020,11,3.0,-3.0,1.0,-1.0,-1.0,0.0
Lagos,Nigeria,23/02/2020,11,3.0,-2.0,8.0,1.0,-1.0,0.0
Lagos,Nigeria,24/02/2020,11,-2.0,-4.0,3.0,-1.0,2.0,0.0
Lagos,Nigeria,25/02/2020,11,2.0,-4.0,7.0,2.0,1.0,0.0
Lagos,Nigeria,26/02/2020,11,0.0,-2.0,1.0,2.0,2.0,0.0
Lagos,Nigeria,27/02/2020,11,2.0,1.0,6.0,3.0,3.0,1.0
Lagos,Nigeria,28/02/2020,11,2.0,2.0,2.0,4.0,4.0,1.0
Lagos,Nigeria,29/02/2020,11,3.0,6.0,5.0,6.0,2.0,0.0
Lagos,Nigeria,01/03/2020,11,3.0,4.0,9.0,3.0,2.0,1.0
Lagos,Nigeria,02/03/2020,11,0.0,0.0,3.0,2.0,3.0,0.0
Lagos,Nigeria,03/03/2020,11,3.0,0.0,6.0,4.0,2.0,0.0
Lagos,Nigeria,04/03/2020,11,1.0,2.0,1.0,3.0,3.0,0.0
Lagos,Nigeria,05/03/2020,11,3.0,2.0,8.0,7.0,3.0,0.0
Lagos,Nigeria,06/03/2020,11,2.0,-3.0,17.0,5.0,5.0,1.0
Lagos,Nigeria,07/03/2020,11,5.0,4.0,7.0,7.0,3.0,0.0
Lagos,Nigeria,08/03/2020,11,2.0,1.0,9.0,3.0,3.0,1.0
Lagos,Nigeria,09/03/2020,11,1.0,-1.0,6.0,4.0,4.0,0.0
Lagos,Nigeria,10/03/2020,11,3.0,-2.0,10.0,5.0,2.0,0.0
Lagos,Nigeria,11/03/2020,11,1.0,-2.0,-1.0,4.0,2.0,0.0
Lagos,Nigeria,12/03/2020,11,2.0,1.0,4.0,6.0,1.0,0.0
Lagos,Nigeria,13/03/2020,11,1.0,0.0,2.0,5.0,4.0,0.0
Lagos,Nigeria,14/03/2020,11,1.0,0.0,-3.0,4.0,-1.0,1.0
Lagos,Nigeria,15/03/2020,11,1.0,-1.0,7.0,2.0,1.0,1.0
Lagos,Nigeria,16/03/2020,11,-2.0,-1.0,-3.0,4.0,2.0,1.0
Lagos,Nigeria,17/03/2020,11,0.0,-2.0,-1.0,3.0,1.0,1.0
Lagos,Nigeria,18/03/2020,25,-4.0,2.0,-3.0,1.0,1.0,2.0
Lagos,Nigeria,19/03/2020,25,0.0,10.0,-3.0,2.0,0.0,2.0
Lagos,Nigeria,20/03/2020,34,-3.0,10.0,-1.0,3.0,2.0,3.0
Lagos,Nigeria,21/03/2020,34,-11.0,3.0,-10.0,-1.0,1.0,5.0
Lagos,Nigeria,22/03/2020,34,-24.0,-6.0,-18.0,-11.0,-7.0,11.0
Lagos,Nigeria,23/03/2020,49,-16.0,1.0,-19.0,-10.0,-11.0,10.0
Lagos,Nigeria,24/03/2020,49,-26.0,-8.0,-32.0,-18.0,-27.0,18.0
Lagos,Nigeria,25/03/2020,49,-18.0,13.0,-24.0,-5.0,-29.0,15.0
Lagos,Nigeria,26/03/2020,52,-46.0,-26.0,-50.0,-29.0,-47.0,25.0
Lagos,Nigeria,27/03/2020,52,-53.0,-38.0,-53.0,-36.0,-49.0,30.0
Lagos,Nigeria,28/03/2020,55,-54.0,-38.0,-51.0,-36.0,-33.0,20.0
Lagos,Nigeria,29/03/2020,83,-51.0,-36.0,-38.0,-33.0,-16.0,20.0
Lagos,Nigeria,30/03/2020,83,-29.0,6.0,-44.0,-21.0,-52.0,22.0
Lagos,Nigeria,31/03/2020,83,-76.0,-71.0,-73.0,-63.0,-76.0,43.0
Lagos,Nigeria,01/04/2020,83,-74.0,-65.0,-74.0,-61.0,-74.0,43.0
Lagos,Nigeria,02/04/2020,83,-72.0,-61.0,-70.0,-58.0,-72.0,41.0
Lagos,Nigeria,03/04/2020,83,-72.0,-60.0,-71.0,-58.0,-70.0,43.0
Lagos,Nigeria,04/04/2020,83,-70.0,-58.0,-67.0,-54.0,-49.0,28.0
Lagos,Nigeria,05/04/2020,83,-65.0,-51.0,-53.0,-48.0,-25.0,25.0
Lagos,Nigeria,06/04/2020,83,-68.0,-56.0,-70.0,-57.0,-70.0,40.0
Lagos,Nigeria,07/04/2020,83,-68.0,-55.0,-69.0,-56.0,-70.0,38.0
Lagos,Nigeria,08/04/2020,83,-71.0,-56.0,-72.0,-58.0,-70.0,39.0
Lagos,Nigeria,09/04/2020,83,-70.0,-55.0,-69.0,-57.0,-69.0,40.0
Lagos,Nigeria,10/04/2020,83,-71.0,-53.0,-69.0,-57.0,-71.0,44.0
Lagos,Nigeria,11/04/2020,83,-67.0,-50.0,-64.0,-51.0,-45.0,28.0
Lagos,Nigeria,12/04/2020,83,-66.0,-51.0,-54.0,-51.0,-24.0,26.0
Lagos,Nigeria,13/04/2020,83,-72.0,-59.0,-72.0,-62.0,-75.0,44.0
Lagos,Nigeria,14/04/2020,83,-70.0,-56.0,-70.0,-60.0,-69.0,41.0
Lagos,Nigeria,15/04/2020,83,-71.0,-55.0,-72.0,-60.0,-68.0,42.0
Lagos,Nigeria,16/04/2020,83,-70.0,-54.0,-70.0,-59.0,-68.0,42.0
Lagos,Nigeria,17/04/2020,83,-71.0,-56.0,-70.0,-59.0,-66.0,44.0
Lagos,Nigeria,18/04/2020,83,-70.0,-59.0,-67.0,-56.0,-43.0,29.0
Lagos,Nigeria,19/04/2020,83,-68.0,-58.0,-57.0,-55.0,-23.0,28.0
Lagos,Nigeria,20/04/2020,83,-70.0,-59.0,-70.0,-60.0,-67.0,42.0
Lagos,Nigeria,21/04/2020,83,-70.0,-59.0,-71.0,-60.0,-67.0,41.0
Lagos,Nigeria,22/04/2020,83,-71.0,-59.0,-72.0,-61.0,-67.0,42.0
Lagos,Nigeria,23/04/2020,86,-70.0,-58.0,-70.0,-59.0,-66.0,41.0
Lagos,Nigeria,24/04/2020,86,-71.0,-58.0,-69.0,-59.0,-64.0,44.0
Lagos,Nigeria,25/04/2020,86,-68.0,-55.0,-65.0,-55.0,-41.0,29.0
Lagos,Nigeria,26/04/2020,86,-69.0,-59.0,-59.0,-57.0,-25.0,29.0
Lagos,Nigeria,27/04/2020,86,-67.0,-57.0,-68.0,-58.0,-65.0,41.0
Lagos,Nigeria,28/04/2020,86,-69.0,-59.0,-69.0,-58.0,-66.0,39.0
Lagos,Nigeria,29/04/2020,86,-69.0,-57.0,-73.0,-58.0,-65.0,42.0
Lagos,Nigeria,30/04/2020,86,-69.0,-57.0,-81.0,-56.0,-64.0,41.0
Lagos,Nigeria,01/05/2020,86,-71.0,-58.0,-82.0,-58.0,-67.0,45.0
Lagos,Nigeria,02/05/2020,86,-68.0,-56.0,-80.0,-53.0,-38.0,29.0
Lagos,Nigeria,03/05/2020,86,-67.0,-57.0,-77.0,-53.0,-20.0,28.0
Lagos,Nigeria,04/05/2020,81,-47.0,-39.0,-70.0,-38.0,-47.0,31.0
Lagos,Nigeria,05/05/2020,81,-51.0,-39.0,-72.0,-39.0,-49.0,32.0
